rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
40,0.0,THA,Kantaphon Wangcharoen,92508,37300,23.0,Asia,THAILAND,2024-11-26,MS,2024,11,2024-11,37300.0,40.0,37300.0,39.0,38870.0,36.0,40620.0,37.0,37300.0,0.0,37300.0,37561.666666666664,640.9498160283066,38870.0,38953.333333333336,1601.381978924565,40920.0,0.0,0.0,0.0,0,0,0.9434316336149461,0.37595121705008366,-0.5000000000000004,0.8660254037844384
54,1.0,FIN,Kalle Koljonen,92655,30026,15.0,Europe,FINLAND,2024-11-26,MS,2024,11,2024-11,30026.0,53.0,29976.0,52.0,28876.0,60.0,27096.0,64.0,29809.333333333332,332.91640592396635,30026.0,29342.666666666668,552.8712930390478,30026.0,28182.666666666668,1268.2008253164374,30026.0,0.0,50.0,0.0016680010675207413,0,0,0.759449818523388,0.3026356901647671,-0.5000000000000004,0.8660254037844384
56,0.0,MAS,Cheam June Wei,92796,29767,16.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,29767.0,56.0,29767.0,54.0,29327.0,58.0,26827.0,65.0,29767.0,0.0,29767.0,29693.666666666668,179.62924780403267,29767.0,29190.333333333332,893.891729597287,29767.0,0.0,0.0,0.0,0,0,0.7528989125419866,0.30002519779972764,-0.5000000000000004,0.8660254037844384
41,0.0,IND,Kidambi Srikanth,93627,37043,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,37043.0,41.0,37043.0,40.0,37043.0,39.0,38933.0,38.0,37043.0,0.0,37043.0,37043.0,0.0,37043.0,38008.0,1107.154419713178,40123.0,0.0,0.0,0.0,0,0,0.9369313137801193,0.3733608829272453,-0.5000000000000004,0.8660254037844384
81,0.0,ISR,Daniil Dubovenko,94119,21920,16.0,Europe,ISRAEL,2024-11-26,MS,2024,11,2024-11,21920.0,81.0,21240.0,82.0,19370.0,93.0,20580.0,85.0,21466.666666666668,392.5981830489459,21920.0,20425.0,1167.8826995893035,21920.0,20224.166666666668,874.9489162577378,21920.0,0.0,680.0,0.03201506591337089,0,0,0.5544241664568262,0.2209343345238025,-0.5000000000000004,0.8660254037844384
100,0.0,CAN,Victor Lai,94151,18577,14.0,Pan America,CANADA,2024-11-26,MS,2024,11,2024-11,18577.0,100.0,19437.0,93.0,19627.0,90.0,20117.0,88.0,18863.666666666668,496.52123150307705,19437.0,19007.0,629.2217415188389,19627.0,19462.0,670.4069320535541,20117.0,0.0,-860.0,-0.04424551113855024,0,0,0.4698694224575028,0.18723983268470254,-0.5000000000000004,0.8660254037844384
33,0.0,TPE,Su Li Yang,94397,41160,27.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,41160.0,33.0,41160.0,33.0,40690.0,35.0,42130.0,35.0,41160.0,0.0,41160.0,41123.333333333336,234.66287875731075,41410.0,41146.666666666664,526.2791055795799,42130.0,0.0,0.0,0.0,0,0,1.0410628965037851,0.414856624498162,-0.5000000000000004,0.8660254037844384
17,1.0,FRA,Alex Lanier,94580,57650,18.0,Europe,FRANCE,2024-11-26,MS,2024,11,2024-11,56730.0,16.0,56730.0,16.0,53930.0,21.0,52290.0,20.0,56730.0,0.0,56730.0,56763.333333333336,1570.5625319186295,58230.0,54526.666666666664,2564.893523692345,58230.0,920.0,920.0,0.016217169046359947,0,0,1.458145675010768,0.5810613314460409,-0.5000000000000004,0.8660254037844384
21,1.0,HKG,Lee Cheuk Yiu,94780,54199,23.0,Asia,HONG KONG CHINA,2024-11-26,MS,2024,11,2024-11,54199.0,20.0,54199.0,20.0,59679.0,15.0,58719.0,15.0,54199.0,0.0,54199.0,55812.333333333336,2155.612828563299,59679.0,57254.0,2123.703882799588,59679.0,0.0,0.0,0.0,0,0,1.37085927909642,0.5462782845280827,-0.5000000000000004,0.8660254037844384
6,2.0,CHN,Li Shi Feng,95476,76896,18.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,76896.0,8.0,72736.0,9.0,76036.0,8.0,82996.0,5.0,74122.66666666667,2401.7771198288438,76896.0,74697.66666666667,2176.367769166581,77046.0,78266.83333333333,4440.703175958712,82996.0,0.0,4160.0,0.05719313682358118,1,58,1.9449361634974502,0.7750440961470035,-0.5000000000000004,0.8660254037844384
