rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
12,0.0,UNKNOWN,Goh Soon Huat / Lai Shevon Jemie,18816585,70744,0.0,Unknown,MALAYSIA,2023-10-16,XD,2023,10,2023-10,61464.0,11.0,60984.0,11.0,58164.0,12.0,60884.0,10.0,61144.0,277.1281292110481,61464.0,60124.0,1529.548953123137,61464.0,60037.333333333336,1207.2909819723016,61464.0,9280.0,9760.0,0.1600419782237965,0,0,1.5956002858300353,0.5860851987425142,-0.8660254037844386,0.5000000000000001
66,0.0,UNKNOWN,Iliyan Stoynov / Hristomira Popovska,20709786,27120,0.0,Unknown,BULGARIA,2023-10-16,XD,2023,10,2023-10,17290.0,70.0,17290.0,68.0,17290.0,70.0,14090.0,79.0,17290.0,0.0,17290.0,17290.0,0.0,17290.0,15956.666666666666,1647.7716817422036,17290.0,9830.0,9830.0,0.5685367264314634,0,0,0.611679856266405,0.22467814358669266,-0.8660254037844386,0.5000000000000001
74,0.0,UNKNOWN,Misha Zilberman / Svetlana Zilberman (Beliasova),22391801,24120,0.0,Unknown,ISRAEL,2023-10-16,XD,2023,10,2023-10,14160.0,82.0,15450.0,77.0,15450.0,73.0,15450.0,70.0,14590.0,744.7818472546118,15450.0,15020.0,666.153135547674,15450.0,15235.0,502.1318189841188,15450.0,9960.0,8670.0,0.5611650485436894,0,0,0.5440161553519797,0.19982436664126205,-0.8660254037844386,0.5000000000000001
70,0.0,UNKNOWN,Miha Ivancic / Petra Polanc,22997301,25640,0.0,Unknown,SLOVENIA,2023-10-16,XD,2023,10,2023-10,20430.0,60.0,20430.0,59.0,18925.0,65.0,15235.0,72.0,20430.0,0.0,20430.0,19760.833333333332,738.6976151759723,20430.0,17598.75,2336.347309369914,20430.0,5210.0,5210.0,0.2550171316691141,0,0,0.5782990971486218,0.2124169469602802,-0.8660254037844386,0.5000000000000001
55,0.0,UNKNOWN,Saipratheek. K Krishnaprasad / Tanisha Crasto,24482963,31290,0.0,Unknown,INDIA,2023-10-16,XD,2023,10,2023-10,17190.0,73.0,12390.0,92.0,11100.0,98.0,11100.0,98.0,13990.0,2771.2812921102036,17190.0,12975.0,2128.414903161505,17190.0,12037.5,1737.2293772242365,17190.0,14100.0,18900.0,1.5254237288135593,0,0,0.7057324005374562,0.2592248935408412,-0.8660254037844386,0.5000000000000001
13,0.0,UNKNOWN,Hiroki Midorikawa / Natsu Saito,27994612,69760,0.0,Unknown,JAPAN,2023-10-16,XD,2023,10,2023-10,57700.0,15.0,57700.0,14.0,55160.0,18.0,51210.0,20.0,57700.0,0.0,57700.0,56986.666666666664,1133.6783788476673,57700.0,55415.0,2273.7853900490272,57700.0,12060.0,12060.0,0.20901213171577115,0,0,1.5734065919301037,0.577933159904413,-0.8660254037844386,0.5000000000000001
25,0.0,UNKNOWN,Mark Lamsfuss / Isabel Herttrich,29204221,53798,0.0,Unknown,GERMANY,2023-10-16,XD,2023,10,2023-10,43898.0,25.0,43898.0,24.0,41358.0,25.0,47358.0,24.0,43898.0,0.0,43898.0,43093.0,1249.603937253524,43898.0,44725.5,2518.8060844199886,47358.0,9900.0,9900.0,0.2255228028611782,0,0,1.213390593931418,0.44569449737009187,-0.8660254037844386,0.5000000000000001
22,0.0,UNKNOWN,Mathias Thyrri / Amalie Magelund,30410479,60300,0.0,Unknown,DENMARK,2023-10-16,XD,2023,10,2023-10,49449.0,23.0,49449.0,23.0,49449.0,21.0,49449.0,23.0,49449.0,0.0,49449.0,49449.0,0.0,49449.0,49449.0,0.0,49449.0,10851.0,10851.0,0.219438209063884,0,0,1.3600403883799492,0.4995609166031551,-0.8660254037844386,0.5000000000000001
98,0.0,UNKNOWN,Tze Jian Lim / Desiree  Hao Shan Siow,31414606,19420,0.0,Unknown,MALAYSIA,2023-10-16,XD,2023,10,2023-10,15880.0,77.0,14590.0,79.0,12480.0,90.0,12480.0,86.0,15450.0,744.7818472546172,15880.0,14316.666666666666,1535.195970118039,15880.0,13398.333333333334,1411.1300006689253,15880.0,3540.0,4830.0,0.3310486634681289,0,0,0.43800969058604666,0.16088678276008744,-0.8660254037844386,0.5000000000000001
16,0.0,UNKNOWN,Tang Chun Man / Tse Ying Suet,31596287,65760,0.0,Unknown,HONG-KONG,2023-10-16,XD,2023,10,2023-10,55664.0,18.0,52664.0,20.0,46264.0,22.0,49954.0,22.0,53664.0,1732.0508075688606,55664.0,51330.666666666664,3477.1635950392497,55664.0,50268.166666666664,2820.9845422973785,55664.0,10096.0,13096.0,0.24867081877563413,0,0,1.4831883240442032,0.5447947906438388,-0.8660254037844386,0.5000000000000001
76,0.0,UNKNOWN,Akbar Bintang Cahyono / Marsheilla Gischa Islami,32460694,23780,0.0,Unknown,INDONESIA,2023-10-16,XD,2023,10,2023-10,17240.0,71.0,17240.0,69.0,18990.0,64.0,22990.0,55.0,17240.0,0.0,17240.0,18115.0,958.5144756340384,18990.0,20552.5,2626.622874961855,22990.0,6540.0,6540.0,0.3793503480278422,0,0,0.5363476025816781,0.19700760525411326,-0.8660254037844386,0.5000000000000001
57,0.0,UNKNOWN,Jan Colin Völker / Stine Küspert,32735012,30800,0.0,Unknown,GERMANY,2023-10-16,XD,2023,10,2023-10,26970.0,50.0,24830.0,53.0,22630.0,55.0,22630.0,56.0,25543.333333333332,1235.529576065802,26970.0,24453.333333333332,1637.579514608883,26970.0,23541.666666666668,1457.955189069092,26970.0,3830.0,5970.0,0.24043495771244472,0,0,0.6946806627214334,0.2551654433064209,-0.8660254037844386,0.5000000000000001
