rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
18,1.0,IND,Pusarla V. Sindhu,73173,54962,14.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,54242.0,19.0,53642.0,19.0,56612.0,18.0,61462.0,14.0,53842.0,346.41016151377545,54242.0,54457.0,1177.9601011917805,56612.0,57769.5,3604.817798951344,61462.0,720.0,1320.0,0.02460758360985804,0,0,1.4037428554171243,0.5104813916937364,-0.5000000000000004,0.8660254037844384
100,2.0,KOR,Kim Ga Ram,73969,17595,7.0,Asia,KOREA,2024-11-26,WS,2024,11,2024-11,19705.0,98.0,25215.0,74.0,25215.0,75.0,19125.0,99.0,23378.333333333332,3181.199983234838,25215.0,24296.666666666668,2249.4480804558902,25215.0,22770.0,2825.357579943724,25215.0,-2110.0,-7620.0,-0.30220107079119574,0,0,0.4493805818759198,0.16342054668409614,-0.5000000000000004,0.8660254037844384
86,1.0,HUN,Agnes Korosi,74051,21949,23.0,Europe,HUNGARY,2024-11-26,WS,2024,11,2024-11,21949.0,87.0,21239.0,92.0,21699.0,88.0,21379.0,88.0,21712.333333333332,409.91869112462985,21949.0,21705.666666666668,259.3581821856954,21949.0,21459.833333333332,417.8833750600031,21949.0,0.0,710.0,0.03342906916521504,0,0,0.5605828014546498,0.20386004996699214,-0.5000000000000004,0.8660254037844384
77,5.0,ESP,Clara Azurmendi,74218,23139,13.0,Europe,SPAIN,2024-11-26,WS,2024,11,2024-11,24279.0,72.0,24279.0,73.0,25429.0,72.0,24749.0,74.0,24279.0,0.0,24279.0,24447.333333333332,484.1659495117376,25429.0,24585.666666666668,359.3512673323649,25429.0,-1140.0,-1140.0,-0.04695415791424684,0,0,0.5909756910501226,0.21491264732726917,-0.5000000000000004,0.8660254037844384
44,6.0,IND,Anupama Upadhyaya,74481,33700,20.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,32130.0,50.0,31530.0,53.0,31530.0,50.0,31530.0,44.0,31930.0,346.410161513781,32130.0,31730.0,309.83866769652207,32130.0,31630.0,233.54968324796724,32130.0,1570.0,2170.0,0.06882334284808111,0,0,0.8607062011491047,0.3130021269254925,-0.5000000000000004,0.8660254037844384
98,2.0,TPE,Lee Yu-Hsuan,75174,18290,17.0,Asia,CHINESE TAIPEI,2024-11-26,WS,2024,11,2024-11,18290.0,100.0,20290.0,96.0,19210.0,98.0,19210.0,98.0,19623.333333333332,1154.700538379251,20290.0,19660.0,809.3207028119327,20290.0,19435.0,594.0997773560807,20290.0,0.0,-2000.0,-0.09857072449482507,0,0,0.4671310510094102,0.1698756350583756,-0.5000000000000004,0.8660254037844384
53,0.0,IND,Ashmita Chaliha,75628,29839,12.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,29839.0,53.0,29839.0,54.0,29839.0,57.0,29839.0,51.0,29839.0,0.0,29839.0,29839.0,0.0,29839.0,29839.0,0.0,29839.0,0.0,0.0,0.0,0,0,0.762095321545642,0.2771415568347113,-0.5000000000000004,0.8660254037844384
36,5.0,VIE,Nguyen Thuy Linh,75678,40470,17.0,Asia,VIETNAM,2024-11-26,WS,2024,11,2024-11,43770.0,31.0,43770.0,30.0,42670.0,32.0,46160.0,22.0,43770.0,0.0,43770.0,43220.0,602.4948132556799,43770.0,44390.0,1499.145210990704,46760.0,-3300.0,-3300.0,-0.07539410555174775,0,0,1.0336136486796519,0.3758811892188333,-0.5000000000000004,0.8660254037844384
39,1.0,JPN,Riko Gunji,76079,36670,11.0,Asia,JAPAN,2024-11-26,WS,2024,11,2024-11,36670.0,38.0,34360.0,42.0,34360.0,43.0,27800.0,61.0,35130.0,1333.6791218280398,36670.0,34745.0,943.0535509715247,36670.0,32484.166666666668,3379.3933246108177,36670.0,0.0,2310.0,0.06722933643771833,0,0,0.9365607239209991,0.34058718084147804,-0.5000000000000004,0.8660254037844384
66,1.0,IND,Isharani Baruah,76851,26896,15.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,26896.0,65.0,22756.0,83.0,25616.0,70.0,24496.0,75.0,25039.333333333332,2102.7204601024196,26896.0,24889.333333333332,1648.5832301302412,26896.0,25016.0,1172.650455553182,26896.0,0.0,4140.0,0.18193004042889793,0,0,0.6869303853444012,0.2498072761361438,-0.5000000000000004,0.8660254037844384
19,1.0,INA,Putri Kusuma Wardani,76890,53800,17.0,Asia,INDONESIA,2024-11-26,WS,2024,11,2024-11,53800.0,20.0,49800.0,21.0,46420.0,26.0,39620.0,34.0,52466.666666666664,2309.4010767585055,53800.0,50790.0,2803.076880857888,53800.0,47825.833333333336,4191.53575312165,53800.0,0.0,4000.0,0.08032128514056236,0,0,1.3740650926356626,0.4996888554478189,-0.5000000000000004,0.8660254037844384
37,0.0,DEN,Julie Dawall Jakobsen,77002,39472,19.0,Europe,DENMARK,2024-11-26,WS,2024,11,2024-11,38222.0,37.0,38082.0,37.0,37122.0,36.0,35722.0,38.0,38128.666666666664,80.8290376865501,38222.0,37228.666666666664,1078.622578415028,38222.0,37137.833333333336,1222.8837626568368,38372.0,1250.0,1390.0,0.03650018381387543,0,0,1.0081244858088267,0.3666118680713068,-0.5000000000000004,0.8660254037844384
72,2.0,FRA,Qi Xuefei,77256,24771,12.0,Europe,FRANCE,2024-11-26,WS,2024,11,2024-11,24021.0,74.0,24091.0,75.0,26271.0,66.0,28831.0,55.0,24067.666666666668,40.41451884326857,24091.0,25169.333333333332,1207.0860228942404,26271.0,26893.5,2007.3416387216023,28831.0,750.0,680.0,0.028226308579967663,0,0,0.6326573682096283,0.2300704951356491,-0.5000000000000004,0.8660254037844384
79,0.0,MAS,Wong Ling Ching,77296,22811,16.0,Asia,MALAYSIA,2024-11-26,WS,2024,11,2024-11,22811.0,79.0,22811.0,81.0,21301.0,93.0,23031.0,81.0,22811.0,0.0,22811.0,22034.333333333332,975.9234942692322,22811.0,22068.5,955.5210382536931,23031.0,0.0,0.0,0.0,0,0,0.5825984912288494,0.21186621713048692,-0.5000000000000004,0.8660254037844384
21,7.0,CHN,Gao Fang Jie,78116,52330,12.0,Asia,CHINA,2024-11-26,WS,2024,11,2024-11,45640.0,28.0,46580.0,26.0,46580.0,25.0,39640.0,33.0,46266.666666666664,542.7092530382704,46580.0,46423.333333333336,383.75339303602163,46580.0,44048.333333333336,3764.228360702265,46580.0,6690.0,5750.0,0.1234435379991412,0,0,1.3365209349000786,0.48603564694394724,-0.5000000000000004,0.8660254037844384
68,1.0,CAN,Rachel Chan,78208,26316,12.0,Pan America,CANADA,2024-11-26,WS,2024,11,2024-11,26316.0,67.0,24206.0,74.0,27816.0,60.0,27436.0,63.0,24909.333333333332,1218.20906799011,26316.0,25761.0,1789.3099228473534,27816.0,26756.833333333332,1596.2652908548357,27816.0,0.0,2110.0,0.08716847062711719,0,0,0.6721170441970279,0.24442029591012643,-0.5000000000000004,0.8660254037844384
3,0.0,CHN,Chen Yu Fei,78778,88982,10.0,Asia,CHINA,2024-11-26,WS,2024,11,2024-11,93982.0,3.0,95182.0,2.0,101682.0,1.0,103482.0,2.0,94782.0,692.8203230275664,95182.0,96615.33333333333,2907.0030386407657,101682.0,99898.66666666667,3980.8252532571037,103482.0,-5000.0,-6200.0,-0.0651383664978672,1,58,2.2726219344406418,0.8264556456404799,-0.5000000000000004,0.8660254037844384
67,1.0,AZE,Keisha Fatimah Azzahra,79078,26563,18.0,Europe,AZERBAIJAN,2024-11-26,WS,2024,11,2024-11,26563.0,66.0,26563.0,63.0,24723.0,77.0,23613.0,77.0,26563.0,0.0,26563.0,25858.0,904.6048861243241,26563.0,24443.0,1650.6692857471749,26563.0,0.0,0.0,0.0,0,0,0.6784254843063403,0.2467144064546545,-0.5000000000000004,0.8660254037844384
76,0.0,PER,Ines Lucia Castillo,79258,23855,14.0,Pan America,PERU,2024-11-26,WS,2024,11,2024-11,23855.0,76.0,22875.0,80.0,25205.0,74.0,28595.0,57.0,23201.666666666668,565.8032638058319,23855.0,23815.0,1141.6304130496871,25205.0,25703.333333333332,2252.3839222773227,28595.0,0.0,980.0,0.04284153005464475,0,0,0.6092625052941214,0.2215627815373182,-0.5000000000000004,0.8660254037844384
46,0.0,IND,Aakarshi Kashyap,80402,33350,23.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,33350.0,46.0,33350.0,46.0,35010.0,41.0,34370.0,39.0,33350.0,0.0,33350.0,33626.666666666664,677.6921621700483,35010.0,34158.333333333336,756.9536233342308,35010.0,0.0,0.0,0.0,0,0,0.8517671159739656,0.30975136299599926,-0.5000000000000004,0.8660254037844384
40,1.0,JPN,Kaoru Sugiyama,80532,36030,11.0,Asia,JAPAN,2024-11-26,WS,2024,11,2024-11,36030.0,39.0,36030.0,38.0,30530.0,53.0,25870.0,70.0,36030.0,0.0,36030.0,35113.333333333336,2245.365597551248,36030.0,32786.666666666664,3410.047542546021,36030.0,0.0,0.0,0.0,0,0,0.9202149681721733,0.3346429267989761,-0.5000000000000004,0.8660254037844384
34,0.0,TPE,Chiu Pin-Chian,80862,42510,19.0,Asia,CHINESE TAIPEI,2024-11-26,WS,2024,11,2024-11,42510.0,34.0,40360.0,35.0,39990.0,34.0,31430.0,45.0,41793.333333333336,1241.3030787576972,42510.0,41015.0,1166.8547467444232,42510.0,38589.166666666664,3550.911428027619,42510.0,0.0,2150.0,0.0532705649157581,0,0,1.0857157451290338,0.39482849897930816,-0.5000000000000004,0.8660254037844384
